Paket_id,Vikt,Förtjänst,Deadline,Volym
2241325934,5.1,6,-3,5.8
2241325940,7.6,2,-4,7.9
2241325945,6.5,3,5,9.5
2241325948,12.0,1,2,18.2
2241325951,4.4,2,-4,5.5
2241325952,2.8,2,5,2.4
2241325956,8.1,5,3,8.7
2241325958,4.6,4,1,10.6
2241325959,6.3,4,-4,7.9
2241325963,7.0,8,7,1.5
2241325966,2.5,5,8,17.5
2241325969,0.3,5,7,4.4
2241325970,4.8,9,3,17.0
2241325971,9.2,4,8,16.4
2241325976,6.0,2,6,13.4
2241325982,4.3,9,-4,14.6
2241325983,0.2,5,7,16.7
2241325987,0.7,3,6,11.4
2241325990,3.4,2,3,13.7
2241325994,10.8,7,5,11.4
2241325998,1.8,4,6,13.2
2241326003,4.4,7,7,15.5
2241326007,9.6,6,1,10.0
2241326008,11.6,6,2,3.1
2241326010,6.5,5,3,4.5
2241326014,5.8,5,9,3.0
2241326016,8.4,7,-5,8.3
2241326019,0.3,7,5,1.2
2241326024,9.2,7,2,1.8
2241326030,5.3,3,0,16.5
2241326031,2.8,9,4,14.5
2241326034,3.1,2,2,1.3
2241326038,7.4,4,-2,10.8
2241326044,1.1,7,0,2.2
2241326045,6.3,9,7,14.0
2241326048,8.2,8,5,5.9
2241326054,3.3,3,6,10.1
2241326056,9.6,3,1,9.8
2241326061,4.6,8,7,15.5
2241326066,4.2,5,3,8.5
2241326070,10.3,6,-3,14.5
2241326073,5.9,1,6,17.4
2241326078,1.3,2,5,17.2
2241326083,7.4,6,6,5.3
2241326086,1.7,8,5,3.3
2241326088,3.3,3,9,6.2
2241326089,10.7,8,8,1.9
2241326093,6.9,9,8,3.5
2241326096,8.5,1,5,1.2
2241326098,10.0,8,5,16.9
2241326104,7.6,4,-2,13.2
2241326110,11.5,8,5,3.9
2241326114,8.9,5,5,5.4
2241326119,10.7,9,0,12.1
2241326124,5.4,2,-1,7.4
2241326128,11.1,4,6,1.3
2241326132,2.9,5,4,2.0
2241326136,0.8,6,8,6.6
2241326137,5.4,7,0,7.8
2241326142,4.5,4,-3,10.8
2241326144,9.8,9,5,9.0
2241326146,9.5,6,4,11.6
2241326152,11.6,7,8,3.2
2241326157,2.4,5,4,7.8
2241326160,8.9,9,3,8.3
2241326165,10.6,4,0,9.4
2241326169,5.5,1,0,14.9
2241326172,4.1,9,-3,6.9
2241326176,5.3,8,0,14.4
2241326182,0.1,5,8,18.4
2241326186,1.7,4,7,9.7
2241326188,5.1,6,8,4.3
2241326192,2.3,5,8,7.9
2241326193,2.8,3,1,7.5
2241326194,8.4,4,2,6.9
2241326197,0.6,4,5,4.1
2241326201,8.2,5,4,12.4
2241326202,10.4,9,8,14.4
2241326208,9.9,8,-2,8.0
2241326209,8.4,4,8,6.6
2241326212,0.5,1,0,6.6
2241326216,9.6,2,-4,12.2
2241326221,2.3,4,0,7.5
2241326226,11.4,1,1,11.3
2241326231,0.6,4,6,9.5
2241326233,1.0,4,7,12.4
2241326237,10.5,8,-3,10.4
2241326238,6.6,7,-4,14.2
2241326244,5.7,4,-4,5.1
2241326249,5.3,4,0,2.0
2241326250,6.4,6,-3,14.7
2241326251,4.0,6,-1,13.2
2241326253,1.8,6,5,5.9
2241326258,7.5,1,-4,8.8
2241326263,8.6,8,-2,6.4
2241326265,10.3,2,2,5.7
2241326266,3.0,4,0,16.0
2241326267,9.4,1,-2,6.7
2241326269,9.6,9,-5,5.2
2241326274,2.4,1,3,12.7
2241326276,10.9,9,-5,10.3
2241326279,6.4,3,0,10.5
2241326285,11.2,5,-1,13.9
2241326289,7.3,2,5,19.2
2241326292,2.9,6,6,10.5
2241326297,0.7,2,1,12.9
2241326298,3.4,4,4,7.4
2241326304,9.6,4,1,6.7
2241326305,2.0,1,7,5.8
2241326306,8.6,4,-2,5.5
2241326307,5.5,2,-4,13.9
2241326308,10.5,8,0,19.6
2241326313,5.1,1,-4,6.9
2241326317,1.7,6,3,13.7
2241326322,10.1,3,2,17.6
2241326325,9.8,1,8,4.9
2241326331,1.4,7,9,7.8
2241326335,8.1,5,4,4.2
2241326338,9.0,5,5,11.7
2241326342,11.4,8,-4,14.5
2241326348,1.9,5,2,10.6
2241326353,8.3,4,9,8.3
2241326357,5.5,2,-3,6.1
2241326358,4.7,1,8,11.6
2241326361,10.3,3,5,19.0
2241326363,7.9,6,3,11.6
2241326366,10.9,9,-4,8.0
2241326372,3.5,1,1,9.4
2241326377,6.7,7,7,13.3
2241326378,4.1,8,-3,10.7
2241326382,5.6,5,-1,10.1
2241326384,11.8,8,-3,7.2
2241326389,1.7,3,9,1.1
2241326391,2.8,4,5,10.7
2241326392,3.1,5,1,17.0
2241326397,5.1,6,-4,11.0
2241326398,5.1,8,1,12.6
2241326402,11.7,6,-4,5.7
2241326408,10.8,9,6,11.8
2241326411,10.6,2,-4,9.4
2241326415,11.2,2,9,5.8
2241326421,1.1,4,3,6.5
2241326423,3.0,8,8,17.1
2241326424,1.1,3,7,14.5
2241326430,4.0,6,4,9.8
2241326436,5.1,5,4,9.3
2241326437,6.7,8,3,0.1
2241326440,7.4,1,0,10.9
2241326445,9.2,2,-5,6.2
2241326449,7.0,4,7,16.0
2241326454,6.7,6,1,19.4
2241326459,4.7,4,-2,12.9
2241326465,4.4,7,-2,6.9
2241326468,10.4,9,-5,5.2
2241326474,5.0,3,4,10.9
2241326476,0.8,1,5,17.8
2241326479,0.2,3,4,0.9
2241326484,8.6,3,5,3.4
2241326488,9.6,6,3,4.8
2241326494,10.7,2,-3,8.9
2241326500,10.8,4,2,12.9
2241326505,6.8,1,-2,11.8
2241326506,10.3,5,6,3.9
2241326507,0.4,4,1,20.0
2241326508,6.2,2,-4,5.9
2241326513,6.2,1,-3,8.8
2241326518,6.5,4,-2,14.5
2241326524,11.3,3,7,12.0
2241326529,7.7,2,8,9.9
2241326531,11.8,3,0,14.5
2241326532,9.3,8,3,1.2
2241326538,5.0,3,9,12.6
2241326542,0.4,5,1,0.2
2241326546,10.0,2,3,19.5
2241326548,3.8,4,0,13.4
2241326550,1.9,6,2,3.3
2241326556,9.3,7,-2,11.9
2241326561,7.3,3,1,17.9
2241326565,0.5,3,2,8.1
2241326571,1.8,7,7,16.4
2241326574,7.3,1,1,14.7
2241326580,6.1,7,-3,13.7
2241326585,10.4,6,-4,9.3
2241326590,12.0,4,0,7.8
2241326592,5.4,7,4,19.4
2241326598,2.9,5,1,4.2
2241326604,6.0,4,2,8.5
2241326605,5.2,4,2,0.1
2241326610,5.2,3,7,7.8
2241326613,3.6,1,2,2.8
2241326617,9.8,3,-2,14.1
2241326622,5.9,9,-3,10.4
2241326626,4.5,1,1,1.1
2241326628,5.5,6,0,15.3
2241326629,7.9,6,1,2.6
2241326635,8.3,4,-5,6.6
2241326639,1.2,6,8,7.4
2241326640,10.4,7,1,13.3
2241326646,11.6,7,-5,8.0
2241326649,5.9,2,3,17.8
2241326652,9.2,9,3,10.0
2241326658,9.8,7,-4,11.3
2241326662,11.7,1,9,9.6
2241326668,5.8,8,5,15.6
2241326672,7.3,4,9,7.0
2241326677,11.4,5,1,3.9
2241326679,10.3,5,8,12.5
2241326680,10.1,3,-5,8.2
2241326685,6.1,4,-1,8.8
2241326689,11.6,9,8,18.5
2241326690,0.4,7,4,17.6
2241326696,4.2,4,-4,14.1
2241326700,6.2,3,1,13.2
2241326704,7.5,6,1,16.3
2241326706,0.9,1,4,18.3
2241326710,3.9,6,1,5.2
2241326714,1.5,4,0,7.4
2241326716,8.4,1,-1,12.5
2241326722,12.0,8,6,4.8
2241326723,0.6,4,1,6.0
2241326724,2.5,1,9,19.0
2241326728,9.8,4,-5,11.7
2241326733,1.6,6,3,7.7
2241326735,10.5,5,-4,9.9
2241326739,7.4,9,-4,12.4
2241326740,8.5,7,-2,9.4
2241326745,11.1,2,-2,7.9
2241326750,8.8,4,9,0.5
2241326753,8.6,5,2,12.5
2241326756,10.1,5,3,6.8
2241326760,9.2,4,-4,13.3
2241326764,10.6,2,-2,13.8
2241326768,3.0,9,4,6.1
2241326774,10.9,2,5,19.0
2241326780,6.0,1,9,16.4
2241326785,3.9,4,1,10.0
2241326789,6.2,4,0,17.3
2241326794,4.5,8,-5,9.4
2241326800,8.9,1,5,16.8
2241326802,9.8,4,-3,12.0
2241326804,3.0,8,8,10.3
2241326809,10.6,3,-1,15.0
2241326812,5.5,2,-3,9.9
2241326815,0.3,4,0,4.8
2241326821,8.3,3,-4,9.2
2241326824,4.1,4,6,5.0
2241326825,7.3,6,8,11.3
2241326829,8.8,2,6,7.3
2241326831,5.4,5,2,8.5
2241326833,9.9,5,-1,14.2
2241326839,11.8,2,6,19.0
2241326843,9.9,2,6,8.2
2241326844,5.0,5,-4,5.3
2241326846,1.6,7,8,12.8
2241326850,2.9,5,2,9.0
2241326854,7.0,5,-4,13.5
2241326858,4.6,2,4,17.0
2241326862,6.9,2,4,6.3
2241326868,5.9,9,3,1.1
2241326872,4.4,3,-1,10.7
2241326876,8.0,2,-5,13.8
2241326877,3.5,4,8,10.5
2241326880,8.7,9,5,0.6
2241326883,4.2,3,-3,12.9
2241326884,11.1,7,8,10.4
2241326890,11.7,5,-2,9.8
2241326894,5.9,9,1,9.8
2241326899,11.9,8,-5,14.4
2241326902,3.0,1,6,2.7
2241326905,11.4,8,2,3.7
2241326911,5.3,6,9,18.6
2241326917,1.1,3,4,2.0
2241326923,6.3,6,-4,11.1
2241326928,9.5,7,-3,9.5
2241326931,4.7,7,-1,11.3
2241326936,0.3,8,0,16.4
2241326939,11.1,7,7,14.1
2241326941,5.5,8,-2,8.0
2241326947,7.4,9,-1,11.2
2241326953,0.3,3,6,5.5
2241326954,11.4,7,0,3.3
2241326955,3.6,4,1,6.3
2241326959,8.3,6,4,12.1
2241326965,5.2,3,4,12.4
2241326969,3.9,8,6,11.0
2241326972,10.0,4,3,13.0
2241326975,2.4,3,1,3.6
2241326979,1.6,6,0,15.6
2241326980,3.4,9,6,8.5
2241326984,9.0,1,-3,5.9
2241326988,0.6,6,7,9.7
2241326993,6.6,2,6,9.7
2241326996,3.6,7,4,9.3
2241327000,8.0,4,1,10.7
2241327002,8.6,8,-3,14.2
2241327004,11.9,2,-1,9.4
2241327007,10.7,8,-5,9.1
2241327010,11.5,8,-3,11.5
2241327011,2.2,3,0,6.4
2241327017,7.7,4,3,18.9
2241327019,1.2,8,3,14.8
2241327024,5.7,2,9,13.9
2241327026,8.4,4,8,19.9
2241327027,11.2,7,5,13.8
2241327028,0.5,8,2,19.3
2241327032,3.3,5,8,12.0
2241327034,8.0,4,-2,10.5
2241327037,8.3,4,-3,6.7
2241327040,3.2,2,5,3.1
2241327042,11.3,3,7,9.7
2241327047,4.1,2,-1,6.5
2241327052,1.7,6,1,3.7
2241327056,0.3,4,5,4.7
2241327061,1.1,1,2,19.3
2241327065,8.8,3,4,4.9
2241327069,11.5,4,0,4.6
2241327074,11.4,9,4,18.3
2241327079,10.0,3,-4,14.2
2241327084,2.9,7,7,0.9
2241327090,8.4,3,8,14.7
2241327091,11.2,3,5,6.3
2241327095,6.0,7,-2,14.2
2241327098,8.2,6,-4,5.8
2241327100,6.7,5,-4,10.5
2241327102,9.4,9,4,18.3
2241327107,8.3,7,7,6.8
2241327108,1.6,2,8,1.8
2241327113,5.9,8,6,13.1
2241327114,8.8,4,7,4.3
2241327120,2.8,2,6,19.0
2241327124,3.5,4,8,2.1
2241327129,8.9,2,4,5.8
2241327131,11.7,5,4,9.6
2241327133,5.5,2,1,8.0
2241327139,4.5,7,2,10.1
2241327143,7.0,8,-5,10.0
2241327148,0.9,1,4,6.7
2241327150,10.7,5,3,9.1
2241327155,2.7,2,0,6.7
2241327160,7.9,2,-4,6.5
2241327163,11.9,8,6,0.5
2241327166,3.7,5,9,19.2
2241327169,6.2,2,-2,9.0
2241327172,6.8,2,9,13.1
2241327175,5.2,7,-1,14.0
2241327181,7.3,8,-1,14.5
2241327183,8.4,2,6,19.0
2241327186,7.6,3,2,12.7
2241327190,4.6,8,1,6.7
2241327192,6.7,2,4,7.9
2241327197,6.4,9,3,10.3
2241327198,7.0,3,-2,11.1
2241327200,10.1,9,5,13.1
2241327205,11.8,9,-2,6.7
2241327207,10.5,3,0,10.3
2241327208,1.9,8,0,17.7
2241327214,10.2,9,-3,10.9
2241327219,11.7,7,2,18.8
2241327220,3.3,3,0,16.0
2241327223,9.8,2,-2,5.7
2241327228,10.1,9,8,6.1
2241327232,5.0,1,-3,7.1
2241327234,1.0,5,4,5.1
2241327235,10.3,9,6,18.6
2241327237,8.6,5,3,19.4
2241327243,6.0,2,1,11.0
2241327246,9.9,2,1,8.7
2241327247,3.4,9,1,13.6
2241327249,1.9,7,8,13.0
2241327250,1.2,6,8,6.1
2241327254,9.1,9,5,17.3
2241327260,1.9,5,7,6.4
2241327266,0.1,5,3,3.6
2241327269,11.3,3,-1,8.6
2241327270,10.0,3,5,3.2
2241327275,2.0,7,6,1.3
2241327278,3.5,8,5,10.1
2241327279,11.3,7,-5,9.6
2241327285,10.2,9,-1,14.9
2241327286,6.5,8,6,5.0
2241327291,1.3,7,6,9.8
2241327293,5.2,9,4,1.8
2241327296,2.9,1,3,10.9
2241327299,11.2,2,3,4.0
2241327301,1.1,5,3,14.8
2241327307,10.6,6,-3,9.2
2241327310,7.5,4,1,3.6
2241327313,2.3,3,2,8.3
2241327318,8.0,6,2,16.6
2241327320,7.8,7,3,16.2
2241327323,11.4,8,-1,12.3
2241327329,8.8,6,4,11.9
2241327332,11.9,9,4,20.0
2241327333,9.8,2,-5,14.4
2241327336,10.3,2,5,8.8
2241327339,0.6,6,1,3.2
2241327345,12.0,1,7,11.5
2241327351,6.6,8,3,0.5
2241327352,1.4,7,3,9.6
2241327356,8.9,3,-1,14.8
2241327360,11.2,9,-5,9.4
2241327364,5.1,2,8,14.4
2241327370,1.6,1,8,7.4
2241327373,0.1,2,0,10.4
2241327376,11.0,4,3,15.0
2241327377,2.0,7,5,15.8
2241327383,3.1,2,3,18.6
2241327385,7.8,7,2,15.7
2241327386,11.9,8,6,16.4
2241327390,8.9,7,0,9.3
2241327391,5.7,9,1,11.3
2241327392,10.0,2,3,3.3
2241327398,7.8,3,-2,5.0
2241327404,10.0,4,-3,6.3
2241327407,6.0,2,-3,7.0
2241327413,9.3,5,8,3.9
2241327419,11.4,2,2,5.6
2241327421,9.3,4,1,9.2
2241327426,10.8,2,-5,13.6
2241327432,2.2,2,5,3.5
2241327434,4.3,1,-3,13.6
2241327437,6.3,8,7,14.8
2241327442,10.9,6,1,11.9
2241327444,1.1,8,2,6.3
2241327447,0.5,2,3,2.0
2241327448,7.8,9,0,7.9
2241327454,4.5,7,8,4.1
2241327458,2.7,7,4,1.3
2241327463,9.7,8,-1,14.0
2241327468,8.5,7,5,9.3
2241327471,11.4,4,5,14.7
2241327475,4.9,6,-1,9.7
2241327476,5.0,2,-4,12.6
2241327480,0.1,1,6,15.0
2241327485,2.4,1,5,16.6
2241327488,1.5,2,4,9.4
2241327491,8.3,2,4,5.8
2241327496,4.9,4,-2,9.9
2241327500,10.2,7,6,0.3
2241327505,0.8,6,6,1.5
2241327511,10.6,4,2,8.0
2241327512,11.1,5,0,9.2
2241327516,2.7,5,6,10.8
2241327519,6.3,7,9,9.6
2241327524,6.3,7,-3,15.0
2241327526,1.5,5,2,5.0
2241327529,5.8,1,-1,11.1
2241327532,11.4,2,-1,9.0
2241327536,4.8,1,-5,7.5
2241327540,3.2,9,0,18.9
2241327542,6.9,6,-1,8.9
2241327547,11.8,8,-1,7.2
2241327549,7.5,9,-2,14.1
2241327552,11.3,2,-5,14.3
2241327553,0.4,1,2,4.3
2241327554,4.3,2,0,4.6
2241327557,1.7,8,8,11.0
2241327559,9.0,7,-4,13.0
2241327561,6.8,5,7,9.9
2241327562,8.5,2,3,12.4
2241327568,8.7,2,7,9.7
2241327574,5.2,6,-3,5.1
2241327578,1.9,4,2,13.1
2241327584,3.3,5,3,2.9
2241327590,5.1,2,2,14.3
2241327596,5.4,3,8,1.6
2241327599,5.2,1,3,16.7
2241327601,8.0,1,7,13.7
2241327603,7.0,3,5,14.2
2241327604,9.5,2,6,8.4
2241327608,8.5,5,7,9.2
2241327609,11.0,6,4,1.7
2241327615,11.2,6,5,3.4
2241327620,5.6,8,-2,10.4
2241327623,10.8,7,2,2.2
2241327627,10.6,6,-4,14.7
2241327629,2.4,2,8,14.4
2241327634,0.2,8,1,5.0
2241327635,7.0,5,8,11.7
2241327636,5.8,1,2,15.6
2241327640,8.8,3,9,9.8
2241327643,0.9,9,3,6.3
2241327645,4.4,9,-3,6.5
2241327651,10.1,2,-5,10.0
2241327652,6.9,8,9,11.6
2241327657,7.0,3,1,8.0
2241327661,9.6,6,4,9.4
2241327665,9.7,1,-4,11.5
2241327667,5.4,9,-4,11.2
2241327673,8.9,7,-2,6.8
2241327676,4.4,4,3,10.4
2241327678,0.8,8,8,11.0
2241327681,3.8,1,4,2.1
2241327682,7.7,4,-5,10.3
2241327683,0.7,6,4,2.8
2241327685,5.6,4,-3,14.9
2241327687,6.3,9,-4,5.3
2241327692,5.6,3,0,17.7
2241327698,7.6,7,5,15.8
2241327702,4.5,9,3,3.4
2241327703,3.8,1,1,16.5
2241327707,11.5,6,5,2.6
2241327710,10.9,7,-4,13.8
2241327711,4.9,2,5,8.8
2241327715,2.7,3,1,6.3
2241327717,11.7,2,2,2.0
2241327719,9.7,3,0,11.4
2241327725,6.0,5,4,7.2
2241327730,3.5,6,4,3.8
2241327734,8.9,5,7,13.3
2241327735,0.4,5,7,0.6
2241327738,7.6,5,2,14.2
2241327743,0.8,9,9,19.0
2241327745,1.5,9,0,11.0
2241327747,6.6,1,6,5.2
2241327749,1.6,5,0,4.6
2241327752,0.8,2,2,16.7
2241327755,11.5,2,3,2.9
2241327761,2.6,4,2,9.3
2241327765,3.0,5,8,10.9
2241327766,0.3,5,7,0.5
2241327768,2.3,6,0,17.1
2241327772,11.5,1,-3,9.7
2241327773,4.6,2,-5,8.7
2241327775,8.7,1,5,16.9
2241327781,9.9,7,9,8.7
2241327786,10.1,4,1,2.8
2241327787,10.1,8,-3,13.1
2241327792,7.0,2,-1,10.8
2241327794,9.7,1,4,3.8
2241327800,11.2,4,5,10.0
2241327802,9.2,5,-1,6.4
2241327803,6.8,6,5,12.6
2241327805,6.2,5,9,3.4
2241327810,3.3,7,3,17.1
2241327814,0.9,3,4,7.2
2241327819,4.6,4,-5,12.4
2241327820,11.9,2,3,10.1
2241327825,7.5,7,-5,11.3
2241327831,11.6,7,-4,9.7
2241327836,5.9,7,8,9.9
2241327840,3.5,8,9,7.6
2241327846,8.8,5,4,3.2
2241327849,0.7,6,2,7.7
2241327850,8.4,2,6,12.2
2241327852,8.9,2,7,8.1
2241327856,10.2,2,-1,5.5
2241327862,6.9,3,-3,7.7
2241327864,2.1,1,5,13.8
2241327869,8.3,9,-3,13.1
2241327872,9.2,7,-2,14.3
2241327877,6.9,2,0,2.3
2241327880,2.4,2,7,8.6
2241327881,7.2,4,0,18.2
2241327884,9.1,7,1,11.0
2241327890,9.2,7,2,17.6
2241327894,6.8,9,-3,10.2
2241327898,5.5,5,6,3.3
2241327902,0.3,7,8,6.9
2241327903,3.0,6,9,15.4
2241327904,1.9,3,0,3.3
2241327910,9.1,3,-3,10.2
2241327915,11.1,8,8,16.7
2241327918,11.8,2,0,17.4
2241327922,3.4,7,9,8.3
2241327927,7.0,5,8,10.3
2241327933,9.8,2,1,4.0
2241327938,3.9,4,5,11.6
2241327940,8.7,9,2,8.0
2241327941,4.6,1,2,5.3
2241327944,7.2,7,-4,7.4
2241327945,9.6,5,8,17.7
2241327948,4.4,2,3,14.4
2241327952,4.0,9,1,1.2
2241327955,10.5,2,5,11.8
2241327957,7.4,7,4,16.2
2241327958,9.7,9,5,18.7
2241327963,9.3,3,0,3.7
2241327966,7.2,9,3,19.1
2241327967,7.7,5,8,10.3
2241327969,3.3,6,2,16.0
2241327973,4.4,6,2,3.3
2241327979,2.1,6,0,9.4
2241327982,4.8,7,-4,8.2
2241327985,10.4,6,-4,12.1
2241327987,9.4,5,-5,10.5
2241327992,2.9,3,4,4.7
2241327996,11.2,3,9,18.3
2241327999,2.1,2,6,2.5
2241328005,0.8,3,3,3.1
2241328010,7.5,6,-2,8.9
2241328015,8.7,6,8,18.0
2241328018,7.7,1,4,18.5
2241328019,2.8,5,1,10.7
2241328020,7.0,1,-3,14.8
2241328025,6.0,3,-3,9.2
2241328029,6.6,5,-1,8.3
2241328033,3.9,8,8,1.9
2241328038,9.0,9,1,2.8
2241328044,2.8,1,2,9.4
2241328050,0.4,3,8,7.7
2241328052,11.4,6,9,1.1
2241328055,9.7,9,3,5.8
2241328058,9.3,1,-2,14.3
2241328060,3.0,3,8,3.3
2241328066,4.1,8,-5,12.3
2241328067,4.1,3,4,17.1
2241328071,9.8,9,-1,7.7
2241328076,8.0,3,-5,14.7
2241328081,10.7,6,8,6.1
2241328083,2.1,9,4,6.7
2241328089,8.8,9,2,0.6
2241328095,9.7,9,9,2.1
2241328097,3.3,1,8,5.9
2241328098,2.0,9,7,19.3
2241328099,6.6,7,1,2.4
2241328105,7.7,4,-3,11.3
2241328111,6.9,6,3,9.1
2241328115,4.5,7,-2,8.1
2241328119,9.5,6,9,14.8
2241328123,1.2,3,4,9.4
2241328129,2.9,6,9,17.4
2241328133,9.5,6,-1,11.3
2241328139,4.1,1,0,13.4
2241328142,6.7,8,3,15.5
2241328146,4.3,8,6,6.8
2241328151,4.3,7,0,19.0
2241328155,2.9,1,2,11.7
2241328160,6.7,9,8,13.9
2241328162,10.8,7,-3,10.5
2241328166,6.3,7,8,7.7
2241328171,8.1,3,9,5.3
2241328174,8.4,6,4,13.0
2241328176,2.5,5,2,4.6
2241328181,3.0,6,5,6.3
2241328185,6.1,6,1,15.8
2241328191,10.5,1,-1,8.0
2241328197,6.0,9,2,5.2
2241328198,10.3,7,9,17.8
2241328200,2.7,3,7,2.9
2241328205,3.6,7,6,9.4
2241328209,1.1,3,0,1.0
2241328215,8.9,2,5,19.1
2241328219,6.4,7,8,12.9
2241328222,6.1,1,-2,7.2
2241328227,11.0,5,9,6.0
2241328229,11.5,2,1,4.5
2241328231,11.6,4,0,12.0
2241328236,10.2,3,9,5.2
2241328241,6.2,7,3,12.9
2241328242,8.4,8,9,6.9
2241328243,1.6,6,6,5.2
2241328248,6.1,5,-4,9.9
2241328253,2.7,8,1,9.1
2241328259,11.5,1,3,18.4
2241328263,3.8,4,7,12.2
2241328266,1.3,7,8,4.8
2241328271,9.1,4,8,17.9
2241328273,6.4,3,5,10.0
2241328274,11.6,3,-3,6.4
2241328280,6.0,7,-5,5.8
2241328284,5.6,2,-5,14.2
2241328285,6.0,2,7,13.2
2241328290,9.5,6,3,5.8
2241328292,7.7,9,4,10.6
2241328296,9.7,9,3,9.2
2241328298,2.7,4,3,11.8
2241328299,9.0,5,-4,12.9
2241328302,5.9,2,7,7.8
2241328307,11.2,9,-1,13.8
2241328312,1.4,3,7,4.3
2241328315,4.9,8,2,19.7
2241328317,6.7,8,9,12.4
2241328318,3.2,7,3,0.9
2241328322,1.2,5,9,12.1
2241328324,11.0,9,2,7.4
2241328327,7.0,1,-4,8.1
2241328328,7.5,6,3,18.1
2241328330,0.5,2,3,2.5
2241328335,7.9,8,1,0.3
2241328337,11.8,4,-2,14.8
2241328339,7.5,1,5,9.6
2241328340,5.1,5,-5,13.1
2241328343,5.2,3,8,7.0
2241328347,6.6,7,-2,13.4
2241328348,3.2,5,6,5.1
2241328354,6.1,4,1,8.6
2241328355,3.7,7,4,5.2
2241328360,11.1,8,8,11.6
2241328362,12.0,7,4,13.2
2241328364,1.8,6,7,6.7
2241328368,10.1,5,4,5.6
2241328373,10.2,4,7,1.0
2241328379,8.7,1,2,12.1
2241328381,3.3,2,3,16.1
2241328386,2.7,3,8,2.2
2241328388,8.9,1,5,5.2
2241328394,6.3,8,5,0.8
2241328395,7.2,3,-1,7.1
2241328397,2.5,9,5,18.9
2241328398,5.0,1,3,3.3
2241328400,7.9,8,-2,7.1
2241328402,5.6,3,8,14.8
2241328407,10.3,6,-1,8.5
2241328410,7.4,2,-2,13.9
2241328415,4.2,7,0,13.4
2241328420,1.9,4,9,5.5
2241328421,4.9,2,0,3.5
2241328424,7.4,5,5,19.0
2241328427,2.4,9,0,4.9
2241328429,8.8,7,4,0.8
2241328431,3.8,2,3,9.5
2241328434,7.4,8,3,17.8
2241328438,10.3,3,-5,10.3
2241328441,11.8,4,7,5.1
2241328442,7.3,3,4,10.8
2241328446,2.6,7,4,13.7
2241328450,5.0,6,4,14.3
2241328453,9.4,4,-2,9.8
2241328455,2.6,5,8,0.8
2241328461,7.7,6,-2,6.4
2241328467,7.6,9,-4,6.3
2241328469,2.2,7,9,16.6
2241328474,9.8,8,-2,6.9
2241328479,6.7,2,-5,9.6
2241328482,9.5,2,6,0.8
2241328488,11.9,5,-4,14.8
2241328489,3.4,8,3,4.4
2241328492,2.1,5,2,14.2
2241328498,5.3,1,4,12.5
2241328503,4.7,2,-2,9.5
2241328506,11.0,9,-5,14.8
2241328507,9.7,7,4,3.1
2241328513,5.3,8,5,9.9
2241328515,10.9,1,-2,10.7
2241328520,10.3,9,-3,10.5
2241328526,1.8,3,4,18.8
2241328532,11.2,1,2,12.5
2241328537,10.1,4,-2,7.4
2241328539,10.0,7,7,11.3
2241328544,10.3,7,7,16.0
2241328545,1.3,5,0,10.3
2241328549,4.9,4,-3,12.4
2241328553,2.7,3,4,3.4
2241328558,11.8,6,-5,5.3
2241328562,7.9,5,-2,12.4
2241328563,6.7,6,2,17.7
2241328564,6.9,6,-2,9.8
2241328569,9.1,9,-2,8.2
2241328570,10.2,2,0,11.6
2241328572,10.8,4,5,17.1
2241328577,1.5,7,5,5.4
2241328579,1.8,8,8,2.8
2241328585,11.4,2,-3,6.9
2241328587,1.3,9,3,9.0
2241328591,11.0,2,-1,5.3
2241328593,4.3,6,-4,12.5
2241328595,2.7,2,5,1.3
2241328598,11.9,2,7,17.5
2241328599,9.1,1,-3,14.5
2241328602,3.5,6,6,7.9
2241328603,7.2,9,7,19.5
2241328609,10.9,4,7,1.9
2241328612,2.6,5,2,3.8
2241328617,5.1,1,0,6.5
2241328618,7.1,2,4,11.2
2241328620,9.7,8,-4,5.0
2241328624,8.2,7,3,15.0
2241328630,2.6,7,0,13.3
2241328634,2.6,3,7,4.7
2241328636,1.9,3,3,9.4
2241328642,11.1,6,9,3.9
2241328646,9.1,1,-2,13.4
2241328649,10.3,2,1,15.4
2241328651,3.0,5,2,12.4
2241328655,6.3,6,-3,14.7
2241328657,10.0,9,-1,13.1
2241328658,0.6,1,9,13.9
2241328664,6.4,7,-1,8.6
2241328666,8.6,4,5,0.7
2241328667,2.2,6,2,6.2
2241328671,9.3,4,7,2.6
2241328675,10.4,9,1,2.2
2241328679,7.4,2,9,12.8
2241328681,5.6,8,2,10.8
2241328684,0.3,7,1,2.9
2241328686,3.6,3,5,15.1
2241328688,1.0,3,0,9.9
2241328694,1.4,2,6,16.4
2241328699,6.2,5,9,9.9
2241328703,9.6,8,-5,8.6
2241328708,1.2,8,5,3.3
2241328713,5.1,6,7,13.3
2241328717,7.8,7,9,0.6
2241328723,0.8,5,2,11.9
2241328728,5.4,4,1,4.4
2241328731,11.8,9,3,0.9
2241328737,7.6,1,0,13.1
2241328738,1.7,4,8,15.2
2241328743,11.4,5,-3,6.7
2241328744,2.2,6,6,16.7
2241328749,2.8,9,7,9.6
2241328755,4.1,7,0,15.0
2241328761,10.2,5,5,2.0
2241328766,1.1,4,1,13.2
2241328767,6.2,4,-1,9.3
2241328769,8.8,9,-2,7.3
2241328772,4.3,5,5,10.8
2241328778,1.5,9,6,15.2
